EntrezGeneID	Lum.Preg	Lum.Lac	FDR	AveExpr	P value	MCL1.DI	MCL1.DJ	MCL1.DK	MCL1.DL	MCL1.LC	MCL1.LD	MCL1.LE	MCL1.LF	MCL1.DI CPM	MCL1.DJ CPM	MCL1.DK CPM	MCL1.DL CPM	MCL1.LC CPM	MCL1.LD CPM	MCL1.LE CPM	MCL1.LF CPM
64339	0	-1.449274633515	0.0105935563573531	3.97248964246609	0.00146084494509665	2477	2060	1087	1077	185	153	51	29	102.777	90.888	50.489	53.809	8.318	6.958	2.063	1.176
12306	0	-2.68205986182648	0.0106014701845983	7.10866708169919	0.00146239009190899	6348	9044	16617	12068	2624	3485	351	249	263.394	399.023	771.831	602.936	117.977	158.494	14.197	10.098
108912	0	1.42610476469592	0.0106014701845983	1.83029607327724	0.00146272906259405	109	66	22	20	135	100	231	169	4.523	2.912	1.022	0.999	6.070	4.548	9.343	6.854
77422	0	1.01353215357336	0.0106183196484231	1.97715059887615	0.00146597341488869	161	172	187	179	41	39	47	55	6.680	7.589	8.686	8.943	1.843	1.774	1.901	2.231
70701	0	-1.13298901143947	0.0106561139830991	1.83139027868609	0.00147222885339922	64	68	12	11	422	440	150	101	2.656	3.000	0.557	0.550	18.973	20.011	6.067	4.096
20194	0	-1.63893120459851	0.01066802674773	7.1989489045154	0.00147583724829702	6711	6722	8583	6149	3220	3892	844	604	278.456	296.576	398.665	307.214	144.774	177.004	34.137	24.496
239029	0	2.56263832738787	0.0106901755649771	-1.69329125007027	0.00148047466156127	4	5	3	1	5	10	29	26	0.166	0.221	0.139	0.050	0.225	0.455	1.173	1.054
77889	0	-3.24611620841698	0.0106925360234964	4.94981848427608	0.00148119497142883	5332	3593	2869	2394	723	437	31	44	221.238	158.524	133.260	119.608	32.507	19.874	1.254	1.784
77782	0	1.81638367744541	0.0107026636773165	1.16432737082633	0.0014831043247498	69	39	23	14	74	41	131	117	2.863	1.721	1.068	0.699	3.327	1.865	5.299	4.745
237211	0	1.87507181856281	0.0107026636773165	1.27986273928845	0.00148338548410358	48	34	44	61	60	30	108	92	1.992	1.500	2.044	3.048	2.698	1.364	4.368	3.731
240216	0	-1.93638782406698	0.0107220355034194	-2.65554728473278	0.00148685940661495	2	2	3	2	14	9	1	2	0.083	0.088	0.139	0.100	0.629	0.409	0.040	0.081
320007	0	-4.26590074262071	0.0107224342872734	0.522677167271529	0.00148730921899337	27	8	10	13	574	327	21	9	1.120	0.353	0.464	0.650	25.807	14.872	0.849	0.365
232223	0	-1.04819061376274	0.0107237462083116	3.90694079263015	0.00148788575560334	1190	896	568	512	288	274	76	95	49.376	39.532	26.383	25.580	12.949	12.461	3.074	3.853
66822	0	1.02321075844104	0.0107279265905341	3.30055142454842	0.00148886048417876	313	285	402	460	112	135	157	156	12.987	12.574	18.672	22.982	5.036	6.140	6.350	6.327
74137	0	-1.68942034106767	0.0107413138352545	4.4328739163924	0.00149150882719197	1568	1249	423	332	657	858	163	130	65.060	55.106	19.648	16.587	29.539	39.021	6.593	5.272
329165	0	-1.49753605620319	0.0107432488791752	3.6983677559092	0.00149217279954694	1155	843	933	829	223	173	42	45	47.924	37.193	43.336	41.418	10.026	7.868	1.699	1.825
100502869	0	2.21975332126048	0.0107481222643558	-0.0375209379420405	0.00149324514037336	44	26	14	8	18	11	36	50	1.826	1.147	0.650	0.400	0.809	0.500	1.456	2.028
625342	0	1.09994963094584	0.0107672464788665	3.37535836005411	0.00149669440366303	257	235	224	145	258	197	307	303	10.664	10.368	10.404	7.244	11.600	8.959	12.417	12.288
73106	0	-1.89183067096524	0.0107741463505373	-4.37426787202602	0.00149804993041247	2	1	0	0	2	3	0	0	0.083	0.044	0.000	0.000	0.090	0.136	0.000	0.000
18824	0	-1.27979376035727	0.0108256771627116	4.2114438089883	0.00150601145561694	565	693	842	796	503	466	125	125	23.443	30.575	39.109	39.769	22.615	21.193	5.056	5.069
58187	0	1.89940816644789	0.0108375300491591	-0.284032985145963	0.00150805911350379	8	7	3	1	53	52	158	97	0.332	0.309	0.139	0.050	2.383	2.365	6.391	3.934
71141	0	-1.65200635005186	0.0108693219695077	-3.15127616487745	0.00151368275707666	5	4	8	5	2	2	0	0	0.207	0.176	0.372	0.250	0.090	0.091	0.000	0.000
320557	0	-1.75390104919347	0.0108695121695978	0.710776418756936	0.00151410916789054	150	169	47	43	37	37	7	6	6.224	7.456	2.183	2.148	1.664	1.683	0.283	0.243
381994	0	3.49979579238272	0.0108897325598257	-3.51389383103712	0.00151812784389344	1	1	2	1	1	0	4	8	0.041	0.044	0.093	0.050	0.045	0.000	0.162	0.324
74377	0	-1.79004245505588	0.0108984014310311	2.74193696427628	0.00151973734955694	147	155	164	89	387	410	76	68	6.099	6.839	7.618	4.447	17.400	18.646	3.074	2.758
246198	0	-1.01564084192974	0.0109109480464822	5.69978501918208	0.00152228981906105	3044	2339	1498	1396	1168	1380	371	418	126.303	103.197	69.579	69.746	52.514	62.761	15.006	16.952
13804	0	1.08567375184665	0.0109213150758703	2.24449196886916	0.00152453987997542	109	98	65	79	143	92	145	164	4.523	4.324	3.019	3.947	6.429	4.184	5.865	6.651
666448	0	-1.09775592302496	0.0109365540682313	2.70577542776673	0.00152787430726201	187	207	127	111	278	249	65	91	7.759	9.133	5.899	5.546	12.499	11.324	2.629	3.691
100217459	0	3.87527469187482	0.0109463449247132	-2.95921816699871	0.00153004762386348	4	4	7	6	0	0	2	8	0.166	0.176	0.325	0.300	0.000	0.000	0.081	0.324
98363	0	2.44739955418814	0.010970680177757	2.70907022576123	0.00153385277881734	265	161	364	261	37	59	154	166	10.996	7.103	16.907	13.040	1.664	2.683	6.229	6.732
213171	0	-4.51262141174902	0.0109993729073735	-3.52183671916668	0.00153826912031078	0	2	0	0	33	29	0	1	0.000	0.088	0.000	0.000	1.484	1.319	0.000	0.041
30045	0	1.97831615086949	0.0110367666239081	0.530569138072773	0.00154471688573334	8	12	7	9	55	97	207	156	0.332	0.529	0.325	0.450	2.473	4.411	8.372	6.327
17112	0	-2.32158699230484	0.0110498271477462	7.65240662989967	0.00154735796476405	10934	14841	27424	18111	3184	3818	483	397	453.679	654.787	1273.797	904.854	143.155	173.638	19.536	16.101
207678	0	3.92415232945696	0.0110900951378798	-3.70015460230656	0.00155351287295475	0	1	0	0	1	1	9	21	0.000	0.044	0.000	0.000	0.045	0.045	0.364	0.852
102941	0	-2.17071798948791	0.011137321036546	0.525124836813852	0.00156247857214577	231	209	134	140	18	14	1	3	9.585	9.221	6.224	6.995	0.809	0.637	0.040	0.122
