EntrezGeneID	Basal.Preg	Basal.Lac	FDR	AveExpr	P value	MCL1.DI	MCL1.DJ	MCL1.DK	MCL1.DL	MCL1.DI CPM	MCL1.DJ CPM	MCL1.DK CPM	MCL1.DL CPM
70178	0	-1.51046737912696	0.000187650145867521	2.17562287583398	0.0000143884213542777	213	97	42	50	8.838	4.280	1.951	2.498
381318	0	-1.49655662305436	0.000193237199534243	0.262018693932948	0.0000148665875943229	45	31	12	11	1.867	1.368	0.557	0.550
12524	0	-6.00859182226681	0.00019532223444709	-1.82685619473358	0.0000150413715257279	8	9	0	0	0.332	0.397	0.000	0.000
73884	0	-1.4724826695774	0.000195589208353141	1.55079144956987	0.000015069126983755	127	69	28	32	5.270	3.044	1.301	1.599
208967	0	1.5783198936313	0.000195617125291557	-0.0120242443860655	0.0000150856725637846	11	11	24	33	0.456	0.485	1.115	1.649
330385	0	1.4467973946625	0.000200964103327346	0.526786417292541	0.0000155719637075459	11	24	44	39	0.456	1.059	2.044	1.949
70450	0	1.42777375468542	0.000203116533306777	2.10467602500131	0.0000157510224486972	41	68	107	148	1.701	3.000	4.970	7.394
66705	0	1.48997485451854	0.000203620598321513	1.06001200465102	0.000015800281167816	30	21	46	77	1.245	0.927	2.137	3.847
230162	0	1.11992186607043	0.000203780152019213	2.03719975695516	0.0000158273156875172	69	53	115	113	2.863	2.338	5.342	5.646
69354	0	-2.12309580171264	0.00020386606214178	0.799517681242913	0.0000158418309446057	94	31	10	14	3.900	1.368	0.464	0.699
66205	0	-1.08197155565981	0.000204315081179059	2.72201040792669	0.0000158992750540384	191	223	76	93	7.925	9.839	3.530	4.646
72723	0	1.05203211629671	0.000206034065626329	2.57068216108377	0.0000160557839139249	86	96	152	174	3.568	4.236	7.060	8.693
171285	0	-4.01868995826807	0.000208885487877257	-1.47374189040819	0.0000162856745580009	15	8	1	0	0.622	0.353	0.046	0.000
72391	0	-1.67498154367608	0.000214728588714564	-0.0853144519559236	0.000016772831739248	35	25	8	8	1.452	1.103	0.372	0.400
57349	0	2.48334082804494	0.000216045745362268	-0.99908364474298	0.000016907513167723	2	4	18	12	0.083	0.176	0.836	0.600
213019	0	1.50995067692001	0.000224266775126803	1.00645891078245	0.000017649899996182	16	32	52	67	0.664	1.412	2.415	3.347
64706	0	-1.98890201809856	0.000226097509088097	-0.454520843690438	0.0000178272549385846	29	18	4	6	1.203	0.794	0.186	0.300
270120	0	-1.69036453901549	0.000226876227862614	1.14347403150461	0.0000179053500410357	56	93	15	25	2.324	4.103	0.697	1.249
56735	0	-1.49199902437521	0.000228610358195622	1.61199295942267	0.0000180590323060451	123	82	21	41	5.104	3.618	0.975	2.048
17299	0	-1.20871473040228	0.000235452322748463	2.28234002507886	0.0000186601531770922	183	131	47	69	7.593	5.780	2.183	3.447
100504267	0	1.67269833976863	0.000238081381492533	-0.207501506506321	0.0000189172238470322	6	12	28	22	0.249	0.529	1.301	1.099
13506	0	-1.01756598473634	0.000246393735538757	2.60154609750158	0.0000196311948815462	216	162	80	80	8.962	7.147	3.716	3.997
15220	0	-1.69823119083124	0.000250628454092829	0.0122188336511531	0.0000200012184748278	42	23	5	12	1.743	1.015	0.232	0.600
66451	0	-3.48378087097013	0.000254064976490318	-1.19067849412093	0.0000203409024924733	21	8	1	1	0.871	0.353	0.046	0.050
66425	0	1.02373461891636	0.000255852435543533	3.05108830424504	0.0000205122505261179	113	144	257	197	4.689	6.353	11.937	9.842
12661	0	-2.14167959789615	0.00025652987452422	-0.617727795627637	0.0000205854393589655	25	17	2	6	1.037	0.750	0.093	0.300
234395	0	1.17515254339727	0.000257491861059835	2.71839621595744	0.0000206776931669207	96	95	144	227	3.983	4.191	6.689	11.341
100862305	0	1.2454926827607	0.000260226269287258	1.76187861293321	0.0000209299321042697	41	53	89	104	1.701	2.338	4.134	5.196
408068	0	1.20034847674833	0.000260226269287258	1.60438894429102	0.0000209281496601139	39	47	83	88	1.618	2.074	3.855	4.397
232313	0	-2.91349207644403	0.000261243807040517	-1.18719623907481	0.0000210213843775566	14	14	1	2	0.581	0.618	0.046	0.100
233056	0	1.20445329049298	0.000261699418734221	2.30568934343107	0.0000210676746087227	69	72	114	166	2.863	3.177	5.295	8.294
76257	0	-1.7020956377983	0.000272802675265414	2.39585503363303	0.0000220920081040206	280	96	43	54	11.618	4.236	1.997	2.698
58869	0	-1.54691910907994	0.000283129555348621	0.0472204960253818	0.0000230533024020935	34	31	9	10	1.411	1.368	0.418	0.500
20311	0	-3.48464266805416	0.000291957955775583	-1.19080637149787	0.000023890301101766	21	8	2	0	0.871	0.353	0.093	0.000
76905	0	-1.19711961511193	0.000294269135580262	2.19586284582543	0.0000241010742044101	133	159	47	63	5.518	7.015	2.183	3.148
26381	0	-1.40134401099623	0.000312562688623133	0.594460888644816	0.0000258063458284084	60	36	15	16	2.490	1.588	0.697	0.799
18551	0	-1.24348008944859	0.000316321657479847	1.04801193710051	0.0000261516157458779	76	54	25	22	3.153	2.382	1.161	1.099
72997	0	1.08691660355859	0.000323436432463096	2.19199417089019	0.0000268350253947637	75	63	114	138	3.112	2.780	5.295	6.895
667742	0	1.30658044420414	0.000329766985785105	1.50468660737458	0.0000274451937836531	51	26	80	83	2.116	1.147	3.716	4.147
18441	0	-1.30927412409743	0.000332066400654624	1.99586479600646	0.0000276610004445369	168	94	47	43	6.971	4.147	2.183	2.148
109648	0	-1.34541581781988	0.000333074677724279	0.464147910301693	0.0000277572443815259	46	40	17	12	1.909	1.765	0.790	0.600
67620	0	1.32506772178046	0.000338807983912613	0.65510458066874	0.0000283098322773297	20	21	54	35	0.830	0.927	2.508	1.749
243910	0	-1.14109469788783	0.000343133126307261	2.02534087120444	0.0000287091036911848	137	120	43	57	5.684	5.294	1.997	2.848
26367	0	-2.66624025877358	0.000343700746303987	-1.04817376818415	0.0000287761726626375	19	12	1	3	0.788	0.529	0.046	0.150
195209	0	-1.18496103167939	0.000347050879136402	3.13530337725224	0.0000291135069145662	211	351	116	100	8.755	15.486	5.388	4.996
72393	0	-5.82837289612579	0.000347138158943719	-1.94709666762073	0.0000291336009621628	8	7	0	0	0.332	0.309	0.000	0.000
545893	0	1.26978128597632	0.000347342371621579	0.991436681964095	0.0000291635193362686	32	22	48	64	1.328	0.971	2.230	3.198
56047	0	-5.82837225472301	0.000347753697670021	-1.94709666762073	0.0000292108499864108	8	7	0	0	0.332	0.309	0.000	0.000
15162	0	-3.22773430363922	0.00035061140958195	-1.38455870550951	0.0000294766941717781	12	12	1	1	0.498	0.529	0.046	0.050
72432	0	1.85268793625716	0.000353195257341522	-0.502942217842644	0.0000297329095550757	7	6	17	24	0.290	0.265	0.790	1.199
19260	0	-1.33150336735269	0.000353195257341522	0.543267125016814	0.0000297317957334154	49	42	20	11	2.033	1.853	0.929	0.550
269610	0	-1.28753564464717	0.00035856748855507	0.597984149724551	0.0000302511222361667	51	43	17	16	2.116	1.897	0.790	0.799
15129	0	-1.51477687087259	0.000366292755787524	0.091590499543022	0.0000309837391204797	40	27	9	11	1.660	1.191	0.418	0.550
320965	0	1.3100194865645	0.000373929637568592	0.426674141215111	0.0000316709969345045	21	14	41	34	0.871	0.618	1.904	1.699
71781	0	2.03349432901299	0.000376367451783341	-0.701962036093525	0.0000319051697600654	3	7	16	20	0.124	0.309	0.743	0.999
22177	0	-2.97074308151747	0.000377360467838437	-1.14950821792314	0.0000320171175847322	11	18	2	1	0.456	0.794	0.093	0.050
71637	0	1.89468220407532	0.000378926904544834	-0.575650660213439	0.0000322057893777758	8	4	18	21	0.332	0.176	0.836	1.049
210503	0	1.72085239456909	0.00038799365324029	1.36140586098295	0.0000330667768843307	27	29	49	110	1.120	1.279	2.276	5.496
70918	0	1.89104980224869	0.000395381184618239	-0.574354336067228	0.0000337497460655033	4	8	21	18	0.166	0.353	0.975	0.899
20292	0	-1.11001455167832	0.000400612463822947	2.23424470002485	0.0000342699870631131	138	157	54	64	5.726	6.927	2.508	3.198
76589	0	1.09519034219349	0.000405833352017951	2.14234064539655	0.0000347912620111787	60	72	117	127	2.490	3.177	5.434	6.345
320159	0	-1.17109131572135	0.000408088715085541	1.21297127256876	0.0000350146393752339	73	71	29	26	3.029	3.133	1.347	1.299
238692	0	1.02060041680765	0.000411978455448368	2.18991474104968	0.0000353938589893645	77	65	125	123	3.195	2.868	5.806	6.145
29818	0	-1.52664847010395	0.000417864154426735	0.0327537102805706	0.0000359610087642714	30	34	11	8	1.245	1.500	0.511	0.400
76787	0	1.24412847450745	0.000418550463618125	0.867282561751141	0.0000360354716827849	32	18	56	46	1.328	0.794	2.601	2.298
100502720	0	1.31752371978573	0.000428952511049516	1.7216144704726	0.0000369783926336148	36	52	112	79	1.494	2.294	5.202	3.947
230612	0	-2.86184583494713	0.000433592744096531	-1.22490604707226	0.0000374103162333554	14	13	3	0	0.581	0.574	0.139	0.000
227674	0	-1.0489673014509	0.000444473761565257	2.55090647833189	0.0000384799573554233	221	147	76	76	9.170	6.486	3.530	3.797
208836	0	-1.07481116922974	0.000464088953248539	2.05852638910914	0.0000403488795219212	130	129	57	49	5.394	5.692	2.648	2.448
17910	0	-1.24784045835487	0.000464112449301634	1.3399554442376	0.0000403679984601738	96	65	33	25	3.983	2.868	1.533	1.249
12805	0	-1.73545940378482	0.000474140559785584	-0.212208838410033	0.0000413340669726993	37	18	7	7	1.535	0.794	0.325	0.350
217593	0	1.10620456448544	0.00048607776668349	2.10045544778692	0.0000424573611283198	67	61	138	100	2.780	2.691	6.410	4.996
664791	0	-1.37330821938095	0.000509292220003535	0.697051672372212	0.0000446435440873156	62	41	23	11	2.573	1.809	1.068	0.550
19363	0	-1.29544015130734	0.000510354145601705	0.642563041552722	0.0000447656014980119	44	53	19	15	1.826	2.338	0.883	0.749
442825	0	1.23430466592921	0.000521756522143618	2.18597638344069	0.0000459385318624555	65	63	99	160	2.697	2.780	4.598	7.994
12571	0	-1.20034303417014	0.000522192187640984	1.18200763635014	0.0000460222259861588	80	62	31	22	3.319	2.735	1.440	1.099
232430	0	1.01432099879835	0.000524032537367659	2.5957661327709	0.0000462353296518505	83	105	160	169	3.444	4.633	7.432	8.444
72472	0	-1.06271764167805	0.000525397143069539	2.63107699064742	0.0000463750596498702	239	152	89	71	9.917	6.706	4.134	3.547
225861	0	1.00837593621701	0.000525448282843997	2.61477744926807	0.0000463989064654915	84	107	165	168	3.485	4.721	7.664	8.394
117591	0	-1.11469900739068	0.00053578395950535	1.87419104585011	0.0000474101483722862	115	114	41	50	4.772	5.030	1.904	2.498
16153	0	-1.53328111201731	0.000536479943065178	-0.0332856247937195	0.0000475112117060188	32	29	12	6	1.328	1.279	0.557	0.300
13429	0	-1.06842719354754	0.000547174410356588	1.9451351187395	0.0000485791181496908	127	112	52	46	5.270	4.941	2.415	2.298
16680	0	1.40721825450544	0.000564203647881433	0.142410920653261	0.0000502155570192129	17	10	37	25	0.705	0.441	1.719	1.249
19264	0	-1.89747133866116	0.000593292285672099	-0.521098996749333	0.0000530228103277357	24	20	8	2	0.996	0.882	0.372	0.100
241624	0	1.27960250569935	0.000593439446021218	1.67029665921986	0.0000530577966014776	43	44	72	110	1.784	1.941	3.344	5.496
329954	0	1.30908423782299	0.000595267230217427	0.39056911397907	0.000053286918985945	16	18	43	30	0.664	0.794	1.997	1.499
215446	0	-1.86101301853213	0.000598482155170255	-0.427940354346629	0.0000537288516360213	19	28	3	8	0.788	1.235	0.139	0.400
13645	0	1.5254962915032	0.000608112378560211	-0.17189603095729	0.0000546381555040302	11	9	26	24	0.456	0.397	1.208	1.199
100041490	0	-1.15489090582756	0.000622111275717172	1.70280097006701	0.0000559874969794401	116	89	46	33	4.813	3.927	2.137	1.649
268354	0	-2.80666378625613	0.000628414989071976	-1.26310166990001	0.000056624169698564	14	12	1	2	0.581	0.529	0.046	0.100
234673	0	-1.45027153222911	0.000630666086980218	0.288434341029118	0.0000569198245469838	48	29	8	16	1.992	1.279	0.372	0.799
14073	0	-2.21738092546445	0.000634822923776889	-0.722254061421735	0.0000573417078579883	27	12	4	3	1.120	0.529	0.186	0.150
21824	0	-1.00151318687984	0.00063769477584763	4.04720819116173	0.0000576480394516953	385	638	211	235	15.975	28.149	9.801	11.741
16924	0	-1.1638882260099	0.000637824211782458	1.83115918405473	0.0000576832080857016	124	101	35	51	5.145	4.456	1.626	2.548
100503361	0	-1.06335467970046	0.000644805369693396	2.49864726057625	0.0000584569127239607	161	191	84	62	6.680	8.427	3.902	3.098
331392	0	-1.18910016073357	0.000645702269138648	1.09458824921033	0.0000585619814351803	76	57	29	21	3.153	2.515	1.347	1.049
20873	0	-1.07680420465686	0.000658712241848482	2.73558564154495	0.0000599099607364143	267	156	92	79	11.078	6.883	4.273	3.947
16156	0	-1.2366169546734	0.000660494601742993	1.61346337416699	0.0000600979855811627	121	75	38	33	5.021	3.309	1.765	1.649
233529	0	-1.21099667926136	0.000664044570992718	1.89585128714617	0.000060455808106911	149	90	43	45	6.182	3.971	1.997	2.248
67528	0	1.24084637412032	0.000664044570992718	1.56036287355051	0.0000604698595683056	41	41	68	99	1.701	1.809	3.158	4.946
76469	0	1.13117004551408	0.000664188126035989	1.26325077898404	0.0000605073696627951	39	31	61	71	1.618	1.368	2.833	3.547
100504539	0	-6.27680061066408	0.000673172725359424	-1.61690544911262	0.0000614249368590224	17	4	0	0	0.705	0.176	0.000	0.000
217721	0	-1.1355681183796	0.000674090495770372	1.63760090597445	0.0000615334824683135	113	82	39	37	4.689	3.618	1.811	1.849
234723	0	1.15736308883924	0.000676994039576304	1.36604052766753	0.00006184834615946	32	42	72	71	1.328	1.853	3.344	3.547
19204	0	-2.85780650725709	0.000689165608498451	-1.22622462896545	0.0000631885167363825	17	10	3	0	0.705	0.441	0.139	0.000
227058	0	1.13595134578305	0.00069309062669717	2.85047797935275	0.0000635738964772819	79	132	220	185	3.278	5.824	10.219	9.243
71775	0	1.24490861017268	0.000701621644771126	0.56967647138796	0.000064511295127968	18	22	36	46	0.747	0.971	1.672	2.298
69938	0	1.14603021326856	0.00070506246712555	1.14865230455991	0.0000648536063804361	35	29	55	67	1.452	1.279	2.555	3.347
14588	0	-6.01538867129445	0.000709349338445051	-1.82639810740955	0.0000653784205748869	7	10	0	0	0.290	0.441	0.000	0.000
67664	0	-1.15272515466452	0.000720847022111288	1.78568735619299	0.0000664911690802825	98	118	43	41	4.066	5.206	1.997	2.048
227960	0	-1.21274208673553	0.000722104987404304	0.700470166931897	0.000066633772707237	55	45	22	15	2.282	1.985	1.022	0.749
12265	0	1.15286092162513	0.000724547172457006	0.784438192946017	0.00006691244721539	27	22	45	49	1.120	0.971	2.090	2.448
22755	0	1.13351670692528	0.000727266996280352	1.94947019939589	0.0000672171417144209	48	65	105	110	1.992	2.868	4.877	5.496
72481	0	2.22228439394357	0.000729479570676189	-0.999805605724731	0.000067448477173894	3	4	17	12	0.124	0.176	0.790	0.600
74530	0	1.09291928051934	0.000729996631869487	1.84727693298885	0.0000675231440641632	60	48	90	108	2.490	2.118	4.180	5.396
105727	0	-1.40728832593965	0.000736111452599591	2.00331551415523	0.0000681429197078837	184	85	48	38	7.635	3.750	2.230	1.899
21823	0	-1.3069677647815	0.000738406232323886	0.342849202157641	0.0000683825191051628	42	36	15	12	1.743	1.588	0.697	0.600
68074	0	-1.28301290360723	0.000750874637532064	0.596153207524201	0.0000697305855672	57	37	15	18	2.365	1.632	0.697	0.899
544963	0	1.17182017413626	0.000751908984633187	2.51871751257888	0.0000698543061260089	65	100	141	182	2.697	4.412	6.549	9.093
170711	0	-5.82087875893786	0.000762463501687314	-1.94801824434719	0.0000709751153195079	10	5	0	0	0.415	0.221	0.000	0.000
449000	0	1.47963789169073	0.000771923134900576	0.143711894982458	0.0000719408845322918	13	13	42	21	0.539	0.574	1.951	1.049
83430	0	-1.55531460967678	0.000772466285241982	1.24895073608308	0.0000720483473670269	109	51	18	28	4.523	2.250	0.836	1.399
233199	0	1.36848005189352	0.000772466285241982	1.79164912550243	0.000072031226356351	35	55	125	78	1.452	2.427	5.806	3.897
574405	0	-1.45225539732752	0.000787034437653415	0.0489515739389268	0.0000736098289309754	31	33	7	13	1.286	1.456	0.325	0.650
58226	0	-1.2906244484005	0.00079395746233694	0.558168930489833	0.0000744618113799941	40	51	16	16	1.660	2.250	0.743	0.799
19366	0	-1.15813261985505	0.00079787432030594	1.45864798757023	0.0000748585127039313	96	76	28	38	3.983	3.353	1.301	1.899
243612	0	1.97040964666566	0.00080518556521642	0.222595044539977	0.0000756037220807353	3	18	48	25	0.124	0.794	2.230	1.249
14263	0	1.25357441070126	0.000819115992608696	2.12098280590143	0.0000770021472870679	45	75	112	137	1.867	3.309	5.202	6.845
15957	0	1.48626856756222	0.000820499885303392	1.82583090861513	0.0000771624308044986	51	37	147	66	2.116	1.632	6.828	3.297
17921	0	-1.25022636924954	0.00083791583650123	1.64347402397041	0.0000789236006270705	127	74	37	35	5.270	3.265	1.719	1.749
330577	0	1.81770925161806	0.000840588460407247	-0.625127847823413	0.000079268119652076	6	6	17	20	0.249	0.265	0.790	0.999
217698	0	-1.67970396227344	0.000842540717299041	-0.34645771924589	0.0000794832186303669	28	21	7	6	1.162	0.927	0.325	0.300
668253	0	1.1066706450121	0.00084706942988349	1.2499448016225	0.0000799727788763764	36	34	60	70	1.494	1.500	2.787	3.497
100502869	0	-1.44033624040229	0.000851032875819812	0.164231181331576	0.0000804409087155928	44	26	14	8	1.826	1.147	0.650	0.400
66442	0	-1.11530580566457	0.000861187966102403	1.87146411811478	0.0000815592120662123	122	107	55	36	5.062	4.721	2.555	1.799
320802	0	-1.10787930735551	0.000876379363893605	2.14341969544729	0.000083126899448755	123	153	62	49	5.104	6.750	2.880	2.448
17986	0	-1.19912085604913	0.000897833510860968	1.18420700912429	0.0000854261547182186	76	66	20	33	3.153	2.912	0.929	1.649
723960	0	1.48144742347667	0.00091715044200054	-0.133770931081863	0.0000872978473621324	7	14	28	23	0.290	0.618	1.301	1.149
233067	0	1.21142220720839	0.000918905699535271	1.31111734104044	0.0000874987288125863	43	27	60	79	1.784	1.191	2.787	3.947
104582	0	-1.05512641391354	0.000928487979707025	1.93529529550151	0.0000885136449251592	115	121	52	46	4.772	5.339	2.415	2.298
74091	0	-1.59258881822478	0.000946156188252548	0.534912562594237	0.0000904068442875701	37	57	20	7	1.535	2.515	0.929	0.350
382867	0	3.22092886312611	0.000950996656757054	-1.65311641313408	0.0000909743297239906	0	2	8	10	0.000	0.088	0.372	0.500
170720	0	-1.37992013862263	0.000956767008171408	0.122992470156841	0.0000915615360481928	38	29	10	12	1.577	1.279	0.464	0.600
230904	0	1.00748980389459	0.000981976966692015	2.14774448159448	0.0000942631408844868	64	74	120	120	2.656	3.265	5.574	5.995
73072	0	-1.02782833873454	0.000982217232708414	1.93330539011565	0.0000943223436244512	126	109	48	51	5.228	4.809	2.230	2.548
57890	0	1.02711493419864	0.000990948588239775	2.60783496021795	0.0000952701961466769	77	111	168	165	3.195	4.897	7.803	8.244
70843	0	-1.75995587719093	0.000995419177210151	-0.388321426795201	0.0000957732495089792	29	19	1	11	1.203	0.838	0.046	0.550
15559	0	-2.52616090883424	0.000995450594331654	-1.15009508445303	0.0000958128980010893	13	15	3	1	0.539	0.662	0.139	0.050
338320	0	-3.10327520062506	0.0010009677464022	-1.47139678797428	0.0000964912430764104	11	11	0	2	0.456	0.485	0.000	0.100
108995	0	-2.75215492649269	0.00101012821948576	-1.30172334129615	0.0000974857912252528	12	13	1	2	0.498	0.574	0.046	0.100
225341	0	1.24337662114187	0.00103074776635866	4.48147700117084	0.0000997032958444721	178	438	649	637	7.386	19.325	30.145	31.826
386655	0	-1.73508111213751	0.0010474833246828	-0.406971941965116	0.000101476271897046	22	25	2	10	0.913	1.103	0.093	0.500
100217424	0	-2.52164122164282	0.00105939819014881	-1.15171554794802	0.000102786453784996	17	11	2	2	0.705	0.485	0.093	0.100
329831	0	1.49731719172997	0.00106078362311161	-0.0649945270596609	0.000102959902784077	11	11	36	18	0.456	0.485	1.672	0.899
